title,address,description,date,seller,price,image
1 bedroom flat for sale,"Bath Road, Slough, SL1","Situated within a modern building, this exquisite 1 bedroom flat is arranged on the ground floor whilst boasting an open-plan modern kitchen, spacious reception room, large bedroom and a modern bathroom.",03/12/2019,"Foxtons, New Homes West","£279,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/128k/127108/66794031/127108_1118678_IMG_02_0000_max_476x317.jpg
2 bedroom apartment for sale,"Tilbury Walk, Slough, SL3","This well presented two bedroom, two bathroom apartment is situated in a sought after cul-de-sac development, within easy reach of Langley High Street, Mainline station and amenities. This sizeable apartment is offered for sale with no onward chain and has a lease of approximately 11...",03/09/2019,"The Flatman Partnership, Langley","£279,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88598/73917610/88598_15871383_IMG_01_0001_max_476x317.JPG
3 bedroom maisonette for sale,"Manor Court, Cippenham, Slough",Offering truly versatile accommodation is this three bedroom split level maisonette which is pleasantly located within an attractive mews style setting. In addition the property offers excellent access to both local amenities and transport links with Burnham Railway Station only a short week (cont.),23/09/2019,"Staples & King, Cippenham","£279,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7711/74307100/7711_STA1000279_IMG_01_0000_max_476x317.jpg
3 bedroom maisonette for sale,"Manor Court, Slough, Berkshire, SL1",*** BEAUTIFULLY PRESENTED THREE BEDROOM SPLIT LEVEL MAISONETTE *** TWO BATHROOMS *** Gas Central Heating *** Double Glazing *** LONG LEASE (103 YEARS) *** Allocated Parking *** Modern Kitchen *** 15 Minute Walk to Burnham Station *** CATCHMENT OF POPULAR OUTSTANDING SCHOOLS *** View Now ***,23/05/2019,"Jackson O'Rourke, Cippenham","£279,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/144k/143054/79968530/143054_JOR9MANORCOURT_IMG_00_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Shelley Close, Langley, SL3",Offered to the market in fantastic order is this two double bedroom maisonette with the accommodation split over two floors. The kitchen is situated at the rear of the property with double doors opening onto a private balcony area and overlooking the well kept communal gardens. The rest of the ...,29/08/2019,"The Frost Partnership, Langley","£279,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/5k/4670/73811560/4670_352961_IMG_11_0000_max_476x317.jpg
3 bedroom maisonette for sale,"Beechwood Gardens, Slough, SL1","A three bedroom first floor maisonette with potential to extend into the loft to provide further accommodation, subject to the necessary consents. The property has recently had a renewed lease and could now benefit from certain aspects of modernisation but has the benefit of double glazing and g...",04/07/2019,"The Frost Partnership, Slough","£279,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8831/80809853/8831_352858_IMG_13_0000_max_476x317.jpg
3 bedroom maisonette for sale,"Beechwood Gardens, Slough, SL1 2HR","Barrett & Thomson Estates are please to present this spacious three bedroom first floor maisonette. The property includes a living room, two double bedrooms, single bedroom, kitchen and bathroom. ...",09/07/2019,"Barrett & Thomson Estates , Slough","£279,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/63k/62174/60257061/62174_488070_IMG_08_0000_max_476x317.jpg
2 bedroom apartment for sale,Opposite Station,This two double bedroom second floor apartment is situated right in the heart of Slough and opposite its Train Station. The layout features a 15ft open plan kitchen/lounge area and two double-sized bedrooms (both with fitted wardrobes); the master bedroom benefiting from an open balcony. External...,19/08/2019,"Focus , Slough","£275,500",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7590/73636411/7590_FRSLO_570905_IMG_01_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Cornwall Avenue, Slough","""THE SHIRES"" - MODERN MAISONETTE This spacious two bedroom ground floor garden maisonette benefits from a large lounge with Conservatory, two bedrooms, secondary underfloor heating, parking, share of freehold and family garden. The property is located close to Slough Trading Estate, conv...",24/01/2019,"B Simmons & Son, Slough","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/78849623/8328_28495585_IMG_01_0000_max_476x317.jpg
1 bedroom semi-detached house for sale,"Rixon Close, George Green, SL3","A stunning one bedroom freehold house. These one bedroom starter homes are always highly sought after, especially this type as they have a garage, own driveway with parking for two cars plus a private rear garden alongside larger than average accommodation. With this in mind, please contact us...",29/08/2019,"Hilton King & Locke, Iver","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6006/66952284/6006_16646662_IMG_01_0000_max_476x317.jpg
2 bedroom apartment for sale,"Winch's Meadow, Burnham","Built to a high specification is this spacious and light first floor apartment built by Bewley Homes and situated a short distance from Burnham High Street. The apartment comprises of double glazed windows, 2 bedrooms, open plan kitchen/lounge, bathroom, turfed communal gardens and private patio.",15/10/2019,"Roger Platt, Maidenhead","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1778/63017100/1778_MHD115558_IMG_01_0000_max_476x317.JPG
2 bedroom flat for sale,"Oliver Court, Patricia Close, SLOUGH, SL1","A well presented two double bedroom first floor flat built circa 2006 with gated allocated parking close to good local schools, amenities and 0.6m from Burnham Station. The property consists of entrance hall, living/dining room, kitchen fitted oven, hob and extractor fan, master bedroom ...",10/12/2019,"Hilton King & Locke, Farnham Common","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/142k/141695/87380714/141695_16638923_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,"Mill Street, Slough","***Attention Investors and potential Homeowners*** For Sale Spacious 2 Bed Flat - Headington Place, Mill Street SL2 5EL 3rd Floor Flat (please consider that there are no lifts) - top floor flat with good insulation and sloping ceilings that add a good feature and make it spacious. Primar...",08/10/2018,"Doorsteps.co.uk, National","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/153k/152222/76208387/152222_9169597_IMG_01_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Laburnum Grove, Slough","5 MILES TO HEATHROW - LONG LEASE This spacious two bedroom first floor maisonette in the area of Brands Hill, close to Langley and Datchet would make an excellent investment buy with many Heathrow employees applying to us to rent close to work. This property benefits from double glazing...",26/09/2019,"B Simmons & Son, Slough","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/85140590/8328_29129406_IMG_10_0000_max_476x317.jpg
2 bedroom maisonette for sale,Clifton Road  Slough SL1,"Town Centre Location - A Spacious two bedroom ground floor maisonette situated in a small cul-de-sac in the heart od Slough town centre with excellent shopping facilities, bar and restaurants. Slough train station is a short walk, providing direct links to central London.",17/12/2019,"haart, Slough","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/66991923/11456_0199_HRT019911675_IMG_01_0001_max_476x317.jpg
4 bedroom detached house for sale,"Ledgers Road, Slough","STUNNING FOUR BEDROOM DETACHED FAMILY HOME - NEW BUILD This newly built detached home is conveniently located near Chalvey High Street, West of London within the Borough of Slough. Within a short distance of The Queensmere and Observatory Shopping Centres, Berkshires famous country parks...",21/08/2019,"B Simmons & Son, Slough","£479,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/63886479/8328_28959234_IMG_01_0000_max_476x317.jpg
2 bedroom apartment for sale,"Thornhill Court, Maplin Park, Langley, SL3",Spacious top floor two bedroom apartment conveniently located within easy access to the M4 & M25 motorways networks and Langley village with all its amenities including mainline train station (Crossrail 2019). Built to a high specification by Taylor Wimpey in 2010 this modern contemp...,27/11/2019,"The Flatman Partnership, Langley","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88598/66665847/88598_13704150_IMG_16_0000_max_476x317.jpg
1 bedroom flat for sale,"Church Place, 1 Minniecroft Road, Burnham, SL1","A brand new, HIGH SPECIFICATION one-bedroom apartment located in the HEART OF BURNHAM VILLAGE and only 1.3 miles to Burnham Train Station (CROSSRAIL). The property is located only 0.2 miles to Burnham High Street with its diverse range of shops, restaurants and amenities which include Tesco Expre...",30/10/2018,"The Frost Partnership, Burnham","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6900/76778447/6900_341689_IMG_38_0000_max_476x317.jpg
2 bedroom flat for sale,"Windsor Road, Slough","GREAT INVESTMENT! Langhams estate agent present to the market a two bedroom 1st floor maisonette. The property benefits include two bedrooms reception room, family bathroom, kitchen and rear private garden. Located in great investment part of Slough, its walking distance to Bus Stops, shops and i...",05/06/2019,"Langhams Estate Agents, Slough","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/26k/25200/69922525/25200_9408049_IMG_01_0000_max_476x317.jpg
1 bedroom apartment for sale,"Hurricane Court, Heron Drive, Langley, Berkshire, SL3",*RESERVE BY CHRISTMAS AND BENEFIT FROM A DISCOUNTED FURNITURE PACKAGE *HELP TO BUY AVAILABLE Nestled in the picturesque rural village of Langley with stunning views across the private residential gardens landscaped by an award winning designer. This brand new luxury collecti...,29/11/2019,"Gibbs Gillespie, Uxbridge Sales","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11602/66709002/11602_NHO190518_IMG_11_0000_max_476x317.jpg
2 bedroom maisonette for sale,Windsor Road Slough SL1,"Superbly two bedroom first floor maisonette - A truly superbly two bedroom first-floor maisonette, refurbished with a new kitchen and bathroom, double glazed windows, full gas central heating, own fully enclosed garden.",21/10/2019,"haart, Slough","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/84002549/11456_0199_HRT019911437_IMG_21_0000_max_476x317.jpg
1 bedroom apartment for sale,"Heron Drive, Hurricane Court  Langley, SL3","Hurricane Court is an exciting development offering carefully designed living spaces made up of studios, one bedrooms and two bedroom apartmentsAll apartments will be finished to the high standards of The Nacropolis Group and features include fully fitted designer kitchen areas with int...",05/09/2019,"The Flatman Partnership, Langley","£275,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88598/64878891/88598_15981367_IMG_01_0001_max_476x317.jpg
2 bedroom apartment for sale,"Stoke Road, Slough","Hiltons Estates bring to the market this 2 Bedroom Modern Luxury Apartment for Urban Living and Busy lifestyles, in a prime central location of Slough with every convenience possible on your doorstep! The property comprises of 2 bedrooms, kitchen/diner/living area, bathroom, and a private parking...",27/08/2019,"Hiltons Estates, Southall","£274,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96523/59182581/96523_102765000702_IMG_01_0000_max_476x317.jpg
2 bedroom apartment for sale,"Bath Road, Slough",Anderson Estates are proud to welcome this 2 bedroom modern apartment to the market situated in a well regarded development in the centre of slough. The main entrance and car park are fitted with security entry systems. Internally this property features from having one good size double bedro (con...,20/03/2018,"Anderson Estates, Slough","£274,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/88k/87143/57702817/87143_ANE1000825_IMG_12_0000_max_476x317.jpg
2 bedroom flat for sale,Browns Court SL1,"An Investment With Great Rental Potential - This is a delightful two bedroom modern apartment set in the popular area of Cippenham, Slough. Offering light, bright and spacious accommodation benefitting from two double bedrooms and off road parking.",03/12/2019,"haart, Slough","£270,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/87148505/11456_0199_HRT019911633_IMG_01_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Maplin Park, Slough, SL3",A well presented two bedroom duplex maisonette situated on the ever popular Maplin Park development situated close to Langley train station (Crossrail pending) Langley village and fantastic access to M4 and M25. Heathrow airport is close by and has bus links both to and from. The property offers ...,07/10/2019,"Purplebricks, covering London","£270,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/152k/151079/65608899/151079_780386-1_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,Oakdale Court Slough SL2,"2 Bedroom Flat/apartment - Two Bedroom Modern Apartment. This property has been finished to a high standard throughout and benefits from a long lease, secure entry phone system and being located within walking distance of Slough Mainline Station.
",21/10/2019,"haart, Slough","£270,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/85378844/11456_0199_HRT019911533_IMG_04_0000_max_476x317.jpg
2 bedroom apartment for sale,"Bishops Road, Slough",GREAT PRICE! A spacious two bedroom ground floor apartment comprising 721 SqFt and situated within walking distance of High Street and Station. This newly built apartment is one of 7 remaining in the development with immediate occupation. Dont miss out!,07/10/2019,"Connells, Slough","£270,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/85446605/1579_SGH306986_IMG_13_0000_max_476x317.JPG
2 bedroom apartment for sale,"Lovegrove Drive, Slough, SL2","Beautifully positioned surrounded by communal lawn areas, is this two bedroom modern apartment situated within a modern development in close proximity to Burnham train station. Well presented throughout by its current owners, this two bedroom apartment offers light and bright spacious accommodat...",30/06/2019,"Purplebricks, covering London","£270,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/152k/151079/63380232/151079_767024-1_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,"Derwent Drive, Slough, SL1","A spacious first floor maisonette with a private rear garden, presented in excellent condition, on a popular estate in Burnham. Good transport links with Burnham train station just ten minutes walk, which will soon be part of the new Elizabeth Line (Crossrail), and the M4 motorway being less ...",29/10/2019,"Doorsteps.co.uk, National","£270,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/153k/152222/75123130/152222_9983591_IMG_01_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Laburnum Grove, Slough","5 MILES TO HEATHROW - LONG LEASE This spacious two bedroom first floor maisonette in the area of Brands Hill, close to Langley and Datchet would make an excellent investment buy with many Heathrow employees applying to us to rent close to work. This property benefits from double glazing...",09/12/2019,"B Simmons & Son, Slough","£270,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/84024482/8328_29021564_IMG_10_0000_max_476x317.jpg
2 bedroom flat for sale,"Upton Park, Slough, SL1","An impressive two bedroom ground floor apartment located in this much sought after conservation area with its lakes and park. Offering a share of freehold on a 999 year lease, the flat also has the bonus of a garage with residents parking. With rear views over private communal gardens, you are ...",07/08/2019,"The Frost Partnership, Slough","£269,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8831/64216515/8831_355556_IMG_01_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Lower Cippenham Lane, Cippenham, Slough","This two bedroom ground floor maisonette forms part of an imaginatively designed development of six unique homes, conveniently located in the heart of the village and within easy access to both local amenities and transport links. The property benefits from a contemporary designed Kitchen an (cont.)",30/11/2019,"Staples & King, Cippenham","£269,950",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7711/73527625/7711_STA1002689_IMG_01_0000_max_476x317.jpg
1 bedroom flat for sale,"Union Place, Slough, SL2","For sale is this 1 bedroom, 1 bathroom property on the second floor of Union Place. The spacious apartment offers ample living space, featuring 488 sq. ft.* of internal space. Equally, the apartment features high specifications throughout, state-of-the-art integrated technology, and the peaceful ...",10/12/2019,"Fraser & Co, New Homes","£265,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/100k/99253/76080169/99253_NEW190653_IMG_02_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Maplin Park, Langley, SL3","This split level maisonette is available with an unexpired lease of approximately 160 years and with no ground rent and low outgoings. It is tucked away on the outskirts of this sought after development but within walking distance of Langley station, (Crossrail pending). The well planned accomm...",21/11/2019,"The Frost Partnership, Langley","£265,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/5k/4670/86835266/4670_367901_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,"Eaton Avenue, Slough, SL1","A top floor two-bedroom apartment located in an ideal position for the commuters being only 10 miles to Heathrow Terminal 5, 0.8 miles to the M4 (Junction 7), and 0.8 miles to Burnham Train Station which will form part of the upcoming Crossrail network. The accommodation comprises an entrance hal...",25/07/2019,"The Frost Partnership, Burnham","£265,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6900/82062119/6900_354481_IMG_19_0000_max_476x317.jpg
2 bedroom apartment for sale,"Tobermory Close, Langley, Berkshire, SL3",OVERLOOKING LANGLEY GRAMMAR SCHOOL**ONLY 0.9 MILES TO THE STATION**,04/12/2019,"SLM Property, Windsor","£265,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/207k/206375/84073661/206375_sale7_IMG_00_0000_max_476x317.jpg
2 bedroom maisonette for sale,Maisonette with a rear garden and garage,"B Simmons are proud to present this spacious 2 bedroom maisonette that benefits from cavity insulated walls, gas central heating and double glazed windows throughout. The maisonette is presented in a good standard offering a large living room with space for a dining table, two good sized bedroom...",05/12/2019,"B Simmons & Son, Langley","£265,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/108k/107261/75992461/107261_10029111_IMG_02_0000_max_476x317.jpg
2 bedroom apartment for sale,"Eden Close, Slough, SL3","Spacious first floor apartment located close by to Langley Village and Langley Mainline Train Station. Property features an entrance hall, spacious lounge diner, fully fitted kitchen, two large double bedrooms, family bathroom, separate storage cupboard, gas central heating, communal gardens a...",12/10/2019,"The Flatman Partnership, Langley","£265,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88598/65700423/88598_16271836_IMG_01_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Stoke Poges Lane, Slough","The property offered for sale is a purpose built two bedroom ground floor maisonette, located just off Stoke Poges Lane. It benefits from refitted kitchen and shower room, gas central heating, double glazed windows and private rear garden. Close to local shops and schools.",14/06/2019,"Connells, Slough","£265,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/82591091/1579_SGH306523_IMG_01_0000_max_476x317.JPG
3 bedroom detached house for sale,"Hunters Way, Cippenham",*** MODERN AND WELL PRESENTED THREE BEDROOM LINK DETACHED FAMILY HOME IN CIPPENHAM VILLAGE *** THREE RECEPTION ROOMS *** Master Bedroom with En-Suite *** Downstairs Cloakroom *** Catchment Area of Outstanding Schools *** Easy Reach of Burnham Station *** Spacious Family Home *** Freehold,30/10/2019,"Jackson O'Rourke, Cippenham","£425,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/144k/143054/85408085/143054_JOR37HUNTERS_IMG_00_0000_max_476x317.jpg
3 bedroom maisonette for sale,"Preston Road, Slough , SL2 5LP","HUNTERS offer for sale this THREE DOUBLE bedroom ground floor maisonette with gardens and OSP for 2 cars. SHARE OF FREEHOLD. NO SERVICE CHARGES. NO GROUND RENT. Located near Slough Town Centre, close to schools, shops and public transport. Briefly comprises entrance hallway, storage cupboards, cl...",04/11/2019,"Hunters, Slough","£265,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77591/83039399/77591_SGHSP201309_IMG_01_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Beechwood Gardens, Slough, SL1","A two double bedroom ground floor maisonette with private front and rear gardens, situated within walking distance of the town centre and station. The property has recently been refurbished to provide a new kitchen and shower room. An early internal viewing is highly recommended to avoid disapp...",11/10/2019,"The Frost Partnership, Slough","£265,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8831/65032797/8831_313328_IMG_01_0000_max_476x317.jpg
2 bedroom flat for sale,"Whitby Road, Slough","Two Bedroom Luxury First Floor Apartment. Built by award winning developer Mackenzie Homes, Astoria Heights offers spacious accommodation with a contemporary design benefiting from *Open Plan Kitchen Area & Lounge * Bosch Appliances * Allocated Parking Space *Landscaped Communal Grounds *Excellen...",27/08/2019,"Glenn Flegg & Company, Langley","£264,500",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/10k/9217/85371620/9217_GFLSA_522916_IMG_10_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Maypole Road, Taplow, SL6",A recently REFURBISHED and IMPROVED two bedroom split level maisonette in a popular location only 0.6 MILES TO TAPLOW TRAIN STATION which will form part of the upcoming CROSSRAIL network.,29/10/2019,"The Frost Partnership, Burnham","£264,500",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6900/80860829/6900_342279_IMG_28_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Slough,Berkshire,SL2",A well positioned Two bedroom First Floor Maisonette in a popular cul-de-sac location with parking for two cars and a private garden,20/08/2019,"Chancellors, Slough","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/63858067/145253_2594732_IMG_08_0000_max_476x317.jpg
2 bedroom apartment for sale,"Buttermere Avenue, Slough, Berkshire","Brilliantly presented two bedroom flat located in Slough, Berkshire Main building consists of: Generously sized and bright living room Well designed kitchen, complete with gas appliances Large master bedroom Additional, well proportioned bedroom Modern three piece bat...",11/11/2019,"British Homesellers, National","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/104k/103727/74969125/103727_4804490_IMG_01_0000_max_476x317.jpg
2 bedroom apartment for sale,"Misbourne Court, High Street  , Langley, SL3",This GROUND FLOOR TWO BEDROOM APARTMENT is offered to the market in superb condition. The property is ideally situated a short distance from Langley village and mainline station and also offers easy access to the M4/M25 & M40. The accommodation briefly comprises of a 15ft Living /dining ro...,02/08/2019,"The Flatman Partnership, Langley","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88598/62694843/88598_13705287_IMG_15_0000_max_476x317.jpg
1 bedroom terraced house for sale,"Bader Gardens, Slough",Located in a highly sought after cul-de-sac in Cippenham is this very well presented one bedroom property. The property benefits from having driveway parking and a private garden. The property is within walking distance of local amenities including excellent primary and secondary school...,15/08/2019,"Romans, Burnham","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/8k/7957/82508540/7957_HUB191044_IMG_02_0000_max_476x317.jpg
1 bedroom apartment for sale,"Heron Drive, Langley, SL3","*** RESERVE BY CHRISTMAS AND BENEFIT FROM A DISCOUNTED FURNITURE PACKAGE*** HELP TO BUY AVAILABLE at the stunning development of HURRICANE COURT, ideally located in the heart of Langley Village close by to LANGLEY CROSSRAIL STATION and within easy access of the M4 AND M25 MOTORWAY NETWORKS. Th...",12/11/2019,"The Flatman Partnership, Langley","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88598/66368733/88598_16491496_IMG_01_0001_max_476x317.png
2 bedroom house for sale,"Ridge Bank, SLOUGH","This deceptively spacious two bedroom split-level maisonette is now offered for sale in this popular cul-de sac location just off Cippenham Lane. It benefits from 15ft lounge, fitted kitchen with oven and hob, double glazed windows and electric heating.",23/05/2019,"Connells, Slough","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/82027688/1579_SGH306669_IMG_01_0001_max_476x317.JPG
2 bedroom apartment for sale,"High Street, Slough","TOWN CENTRE INVESTMENT OPPORTUNITY – Two-bedroom top floor apartment in Princes House. The apartment offers a large open plan living area with kitchen and BALCONY. Further benefiting from two bedrooms, master with en-suite and a stylish family bathroom. The kitchen benefits from integrated applia...",03/12/2019,"Langhams Estate Agents, Slough","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/26k/25200/75979024/25200_7631676_IMG_01_0000_max_476x317.jpg
1 bedroom apartment for sale,"Jennery Lane, Burnham Village","A stunning one bedroom second floor apartment for the over 55's, with lounge/diner with French doors opening onto balcony, lovely fitted kitchen, bathroom, bedroom, communal grounds and allocated parking bay. The property is located in the heart of Burnham High Street with excellent facilities.",08/11/2019,"Roger Platt, Burnham","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1772/61202517/1772_BRH104394_IMG_01_0000_max_476x317.JPG
2 bedroom ground floor flat for sale,"Gatewick Close, Slough","This two bedroom purpose-built apartment is now offered for sale close to Slough High Street and railway station, benefiting from entry phone, 18ft lounge, separate refitted kitchen, electric heating, double glazed windows, long lease and a garage in a nearby block.",09/10/2019,"Connells, Slough","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/85502189/1579_SGH306906_IMG_01_0000_max_476x317.JPG
1 bedroom apartment for sale,"Bishops Road, Slough","Brand new one bedroom apartment which comes to the market ready for occupation. Benefits include built in wardrobe, balcony, lift access and help to buy. Close to station and town centre.",09/09/2019,"Connells, Slough","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/84590606/1579_SGH306928_IMG_01_0001_max_476x317.JPG
2 bedroom terraced house for sale,"Stranraer Gardens, Slough, Berkshire",TWO BEDROOM MID TERRACED - IN NEED OF REFURBISHMENT This two bedroom mid terraced house is conveniently located within walking distance to Slough town centre and Slough railway station with links to London Paddington and will soon benefit from the cross rail development. This freehold ...,13/12/2019,"B Simmons & Son, Slough","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/87462212/8328_29334255_IMG_01_0000_max_476x317.jpg
1 bedroom apartment for sale,"Hurricane Court, Heron Drive, Langley, Berkshire, SL3",*RESERVE BY CHRISTMAS AND BENEFIT FROM A DISCOUNTED FURNITURE PACKAGE *HELP TO BUY AVAILABLE Nestled in the picturesque rural village of Langley with stunning views across the private residential gardens landscaped by an award winning designer. This brand new luxury collecti...,29/11/2019,"Gibbs Gillespie, Gerrards Cross Sales","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/110k/109382/75890875/109382_NHO190519_IMG_13_0000_max_476x317.jpg
2 bedroom terraced house for sale,Stranraer Gardens Slough SL1,"Tools At The Ready - The property offered for sale is a two bedroom mid terrace house, situated in a cul-de-sac location, within walking distance of Slough High Street and mainline railway station.",03/12/2019,"haart, Slough","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/12k/11456/87125159/11456_0199_HRT019911531_IMG_04_0000_max_476x317.jpg
2 bedroom flat for sale,"Rockall Court, Langley,Berkshire,SL3","A well presented and spacious two bedroom ground floor apartment, benefitting with allocated parking and no onwards chain",12/09/2019,"Chancellors, Slough","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145253/80108183/145253_3022523_IMG_19_0000_max_476x317.jpg
2 bedroom maisonette for sale,"Northcroft, Farnham Royal, Slough","TWO DOUBLE BEDROOMS - FARNHAM ROYAL BORDERS Situation in a quiet residential road towards Farnham Royal is this well presented, two bedroom, ground floor maisonette. The property benefits from large kitchen, modern shower room, two double bedrooms, gas central heating, uPVC double glazin...",22/11/2019,"B Simmons & Son, Slough","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8328/87053249/8328_28776804_IMG_01_0000_max_476x317.jpg
1 bedroom flat for sale,"Church Place, 1 Minniecroft Road, Burnham, SL1","A brand new, HIGH SPECIFICATION one-bedroom apartment located in the HEART OF BURNHAM VILLAGE and only 1.3 miles to Burnham Train Station (CROSSRAIL). The property is located only 0.2 miles to Burnham High Street with its diverse range of shops, restaurants and amenities which include Tesco Expre...",29/10/2018,"The Frost Partnership, Burnham","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/7k/6900/76764605/6900_341683_IMG_51_0000_max_476x317.jpg
2 bedroom apartment for sale,"Chadwick Road, Slough, SL3","Executive top floor apartment situated within the highly sought after Taylor Wimpey built Waterside Grange development. This very spacious apartment is finished to a high specification, providing modern living with luxury accommodation. Features include entrance hall, open plan living/dining r...",15/07/2019,"The Flatman Partnership, Langley","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/89k/88598/62674881/88598_14797246_IMG_10_0000_max_476x317.jpg
2 bedroom flat for sale,"Grampian Way, Slough","A rare opportunity to purchase this two double bedroom first floor purpose built apartment situated in this popular residential area of Langley, Benefits from entry phone, refurbished fitted kitchen and bathroom, utility room, gas central heating and double glazed windows. Can offer no chain.",24/01/2019,"Connells, Slough","£260,000",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/2k/1579/76782389/1579_SGH306271_IMG_02_0001_max_476x317.JPG
